TradeTimestamp,tradePrice,tradeQuantity,side,tradeId
2021-10-10T17:07:07.854,0.000026984,188088,188088,BUY,1879357827420179718
2021-10-10T17:07:06.170,0.000026973,1,1,BUY,1879357770917645862
2021-10-10T17:07:04.766,0.000026963,92406758,92406758,BUY,1879357723805437830
2021-10-10T17:07:03.865,0.000027009,92447307,92447307,SELL,1879357693567139846
2021-10-10T17:07:03.865,0.000027009,148103484,148103484,SELL,1879357693567067814
2021-10-10T17:07:03.865,0.000027011,92439495,92439495,SELL,1879357693566551558
2021-10-10T17:06:59.161,0.000027044,6,6,BUY,1879357535722426630
2021-10-10T17:06:57.474,0.000027019,8687,8687,SELL,1879357479116306022
2021-10-10T17:06:56.164,0.000027047,154935,154935,BUY,1879357435163901574
2021-10-10T17:06:52.260,0.000027024,173908,173908,SELL,1879357304160380486
2021-10-10T17:06:52.160,0.000027050,7,7,BUY,1879357300799520390
2021-10-10T17:06:45.161,0.000027074,5,5,BUY,1879357065980782726
2021-10-10T17:06:43.085,0.000027074,222258,222258,BUY,1879356996321154662
2021-10-10T17:06:41.554,0.000027070,148602,148602,BUY,1879356944919415654
2021-10-10T17:06:39.191,0.000027075,191887,191887,BUY,1879356865635943398
2021-10-10T17:06:38.161,0.000027072,6,6,BUY,1879356831097140710
2021-10-10T17:06:32.160,0.000027078,3,3,BUY,1879356629728506726
2021-10-10T17:06:25.165,0.000027054,8,8,BUY,1879356395007362726
2021-10-10T17:06:23.071,0.000027039,216357,216357,SELL,1879356324752756358
2021-10-10T17:06:17.162,0.000027112,6,6,BUY,1879356126491044966
2021-10-10T17:06:10.161,0.000027081,4,4,BUY,1879355891561866054
2021-10-10T17:06:04.359,0.000027072,197066,197066,BUY,1879355696866050246
2021-10-10T17:06:03.160,0.000027105,8,8,BUY,1879355656654901638
2021-10-10T17:05:56.254,0.000027180,5,5,BUY,1879355424921776582
2021-10-10T17:05:51.454,0.000027183,98821,98821,BUY,1879355263866663174
2021-10-10T17:05:50.166,0.000027167,9,9,BUY,1879355220641890662
2021-10-10T17:05:46.454,0.000027122,147509176,147509176,BUY,1879355096086712326
2021-10-10T17:05:45.758,0.000027121,84430,84430,SELL,1879355072743197030
2021-10-10T17:05:43.454,0.000027143,147375359,147375359,SELL,1879354995425977126
2021-10-10T17:05:43.161,0.000027169,6,6,BUY,1879354985605695110
2021-10-10T17:05:42.754,0.000027137,213942,213942,SELL,1879354971948163270
2021-10-10T17:05:40.769,0.000027142,138781,138781,SELL,1879354905337719814
2021-10-10T17:05:39.862,0.000027149,18874,18874,SELL,1879354874900820966
2021-10-10T17:05:35.161,0.000027179,4,4,BUY,1879354717153569478
2021-10-10T17:05:32.055,0.000027179,70364,70364,BUY,1879354612925174310
2021-10-10T17:05:31.360,0.000027138,147421200,147421200,BUY,1879354589615124998
2021-10-10T17:05:29.161,0.000027130,4,4,BUY,1879354515844830534
2021-10-10T17:05:28.858,0.000027106,147572795,147572795,SELL,1879354505656450214
2021-10-10T17:05:23.797,0.000027142,170962,170962,SELL,1879354335831687078
2021-10-10T17:05:21.662,0.000027154,98789,98789,SELL,1879354264189911110
2021-10-10T17:05:21.161,0.000027206,5,5,BUY,1879354247391531366
2021-10-10T17:05:14.166,0.000027203,4,4,BUY,1879354012672519494
2021-10-10T17:05:09.554,0.000027186,66883,66883,SELL,1879353857919530310
2021-10-10T17:05:09.157,0.000027186,29485,29485,SELL,1879353844603033734
2021-10-10T17:05:09.055,0.000027192,54784,54784,BUY,1879353841171008934
2021-10-10T17:05:07.161,0.000027191,2,2,BUY,1879353777629689286
2021-10-10T17:05:00.298,0.000027243,9,9,SELL,1879353547356357894
2021-10-10T17:04:58.276,0.000027219,126588,126588,SELL,1879353479497042214
2021-10-10T17:04:54.161,0.000027244,5,5,SELL,1879353341436437702
2021-10-10T17:04:50.259,0.000027253,29466,29466,BUY,1879353210505828902
2021-10-10T17:04:48.875,0.000027237,173669,173669,BUY,1879353164071569318
2021-10-10T17:04:47.382,0.000027246,5,5,SELL,1879353113968576774
2021-10-10T17:04:46.959,0.000027238,117335,117335,SELL,1879353099756744038
2021-10-10T17:04:46.258,0.000027246,6,6,BUY,1879353076255277702
2021-10-10T17:04:40.163,0.000027244,5,5,BUY,1879352871727338534
2021-10-10T17:04:39.983,0.000027227,65277,65277,BUY,1879352865703134918
2021-10-10T17:04:37.663,0.000027275,146675831,146675831,BUY,1879352787830024198
2021-10-10T17:04:33.160,0.000027266,6,6,SELL,1879352636732004326
2021-10-10T17:04:29.464,0.000027290,146582967,146582967,SELL,1879352512733669254
2021-10-10T17:04:28.394,0.000027282,99261,99261,SELL,1879352476837044614
2021-10-10T17:04:27.254,0.000027267,118939,118939,SELL,1879352438587192326
2021-10-10T17:04:26.161,0.000027278,4,4,SELL,1879352401906223238
2021-10-10T17:04:21.488,0.000027261,63830,63830,SELL,1879352245086722566
2021-10-10T17:04:18.165,0.000027277,7,7,SELL,1879352133585932422
2021-10-10T17:04:12.161,0.000027241,4,4,SELL,1879351932146049030
2021-10-10T17:04:11.878,0.000027309,146458147,146458147,SELL,1879351922629315430
2021-10-10T17:04:09.158,0.000027275,91297,91297,BUY,1879351831374269094
2021-10-10T17:04:05.162,0.000027242,4,4,BUY,1879351697287136518
2021-10-10T17:03:57.262,0.000027241,6,6,SELL,1879351432199880774
2021-10-10T17:03:50.366,0.000027242,4,4,SELL,1879351200814740166
2021-10-10T17:03:43.954,0.000027249,174973,174973,BUY,1879350985671475846
2021-10-10T17:03:43.287,0.000027245,6,6,SELL,1879350963274005542
2021-10-10T17:03:37.197,0.000027246,5,5,SELL,1879350758943380198
2021-10-10T17:03:37.161,0.000027246,1,1,BUY,1879350757738407494
2021-10-10T17:03:30.160,0.000027243,8,8,BUY,1879350522809235398
2021-10-10T17:03:29.075,0.000027186,50007,50007,SELL,1879350486421516198
2021-10-10T17:03:22.254,0.000027245,4,4,SELL,1879350257542819334
2021-10-10T17:03:15.161,0.000027246,4,4,BUY,1879350019540542822
2021-10-10T17:03:09.170,0.000027246,7,7,BUY,1879349818523264166
2021-10-10T17:03:02.160,0.000027242,2,2,BUY,1879349583301141542
2021-10-10T17:03:01.765,0.000027189,128771,128771,SELL,1879349570037965510
2021-10-10T17:02:55.160,0.000027242,1,1,BUY,1879349348424730918
2021-10-10T17:02:54.154,0.000027242,238091,238091,BUY,1879349314667204070
2021-10-10T17:02:49.354,0.000027242,80673,80673,BUY,1879349153606446598
2021-10-10T17:02:48.160,0.000027242,3,3,BUY,1879349113541963654
2021-10-10T17:02:40.160,0.000027242,4,4,BUY,1879348845108693222
2021-10-10T17:02:33.160,0.000027233,6,6,BUY,1879348610224911238
2021-10-10T17:02:31.873,0.000027188,21036,21036,SELL,1879348567024903654
2021-10-10T17:02:26.297,0.000027253,5,5,SELL,1879348379922559910
2021-10-10T17:02:24.680,0.000027254,2211,2211,BUY,1879348325682451558
2021-10-10T17:02:22.791,0.000027216,11000000,11000000,SELL,1879348262296367526
2021-10-10T17:02:22.157,0.000027254,41750,41750,BUY,1879348241010637990
2021-10-10T17:02:21.167,0.000027216,23683,23683,SELL,1879348207805428102
2021-10-10T17:02:20.161,0.000027254,4,4,BUY,1879348174037616038
2021-10-10T17:02:12.258,0.000027254,6,6,SELL,1879347908848875622
2021-10-10T17:02:06.160,0.000027255,4,4,BUY,1879347704248671334
2021-10-10T17:01:58.878,0.000027235,65429,65429,BUY,1879347459886663974
2021-10-10T17:01:58.161,0.000027235,3,3,BUY,1879347435829578022
2021-10-10T17:01:52.166,0.000027225,2,2,BUY,1879347234670495654
2021-10-10T17:01:48.960,0.000027190,132185,132185,SELL,1879347127121450854
2021-10-10T17:01:47.260,0.000027216,182566,182566,BUY,1879347070051030854
2021-10-10T17:01:45.166,0.000027204,6,6,BUY,1879346999804537926
2021-10-10T17:01:43.058,0.000027194,8,8,BUY,1879346929057453830
2021-10-10T17:01:38.160,0.000027195,6,6,BUY,1879346764734657542
2021-10-10T17:01:31.170,0.000027248,10,10,BUY,1879346530190865158
2021-10-10T17:01:23.161,0.000027256,6,6,BUY,1879346261441609958
2021-10-10T17:01:19.854,0.000027234,146888678,146888678,SELL,1879346150457788454
2021-10-10T17:01:18.454,0.000027226,30121,30121,SELL,1879346103504544518
2021-10-10T17:01:17.269,0.000027260,5,5,BUY,1879346063723824934
2021-10-10T17:01:16.354,0.000027260,7,7,SELL,1879346033026958918
2021-10-10T17:01:15.459,0.000027254,1588703,1588703,BUY,1879346002986465158
2021-10-10T17:01:10.463,0.000027227,235967,235967,SELL,1879345835350746918
2021-10-10T17:01:10.154,0.000027227,188373,188373,SELL,1879345824992015110
2021-10-10T17:01:09.161,0.000027253,3,3,BUY,1879345791668229958
2021-10-10T17:01:08.554,0.000027227,238367,238367,SELL,1879345771303409862
2021-10-10T17:01:02.654,0.000027265,6,6,SELL,1879345573346539366
2021-10-10T17:00:55.161,0.000027255,4,4,BUY,1879345321912698470
2021-10-10T17:00:53.879,0.000027228,8196,8196,SELL,1879345278896038566
2021-10-10T17:00:49.560,0.000027235,152714,152714,SELL,1879345133986241382
2021-10-10T17:00:48.278,0.000027268,3,3,SELL,1879345090973965350
2021-10-10T17:00:47.280,0.000027260,146754254,146754254,SELL,1879345057465520646
2021-10-10T17:00:46.470,0.000027237,146895372,146895372,BUY,1879345030300910662
2021-10-10T17:00:42.160,0.000027267,5,5,BUY,1879344885680830790
2021-10-10T17:00:34.161,0.000027239,3,3,BUY,1879344617279029254
2021-10-10T17:00:27.293,0.000027270,4,4,SELL,1879344386803106310
2021-10-10T17:00:26.957,0.000027246,195025,195025,SELL,1879344375558413510
2021-10-10T17:00:25.457,0.000027278,28549,28549,BUY,1879344325210498950
2021-10-10T17:00:20.166,0.000027268,1,1,BUY,1879344147662000934
2021-10-10T17:00:14.160,0.000027197,4,4,BUY,1879343946141940742
2021-10-10T17:00:11.570,0.000027200,246512,246512,BUY,1879343859235092518
2021-10-10T17:00:09.484,0.000027200,193057,193057,BUY,1879343789238244646
2021-10-10T17:00:07.166,0.000027194,5,5,BUY,1879343711469734662
2021-10-10T17:00:06.755,0.000027194,17474,17474,BUY,1879343697664240198
2021-10-10T17:00:00.364,0.000027131,122510,122510,SELL,1879343483236865062
2021-10-10T17:00:00.161,0.000027155,7,7,BUY,1879343476404409414
2021-10-10T16:59:55.086,0.000027150,53885,53885,SELL,1879343306125777766
2021-10-10T16:59:53.162,0.000027169,5,5,BUY,1879343241577618566
2021-10-10T16:59:46.164,0.000027145,3,3,BUY,1879343006764783174
2021-10-10T16:59:39.170,0.000027137,4,4,BUY,1879342772069760454
2021-10-10T16:59:32.688,0.000027147,138422,138422,BUY,1879342554583030150
2021-10-10T16:59:31.794,0.000027123,92819,92819,SELL,1879342524566270086
2021-10-10T16:59:31.160,0.000027147,6,6,BUY,1879342503315376710
2021-10-10T16:59:26.198,0.000027139,1,1,SELL,1879342336825762854
2021-10-10T16:59:24.161,0.000027166,3,3,BUY,1879342268454723526
