TradeTimestamp,tradePrice,tradeQuantity,side,tradeId
2021-10-10T17:06:40.639,18513.86,0.00004,0.00004,SELL,1879356914239599460
2021-10-10T17:06:40.381,18513.86,0.00002,0.00002,SELL,1879356905569860964
2021-10-10T17:06:38.641,18513.86,0.00002,0.00002,SELL,1879356847192019908
2021-10-10T17:06:35.238,18560.73,0.00003,0.00003,BUY,1879356733012307844
2021-10-10T17:06:34.136,18513.84,0.00006,0.00006,SELL,1879356696041473764
2021-10-10T17:06:30.336,18560.74,0.00002,0.00002,BUY,1879356568532312708
2021-10-10T17:06:28.648,18513.85,0.00005,0.00005,SELL,1879356511895976132
2021-10-10T17:06:24.136,18513.83,0.00007,0.00007,SELL,1879356360469876484
2021-10-10T17:06:21.360,18560.77,0.00003,0.00003,BUY,1879356267348708164
2021-10-10T17:06:18.636,18513.83,0.00004,0.00004,SELL,1879356175919122340
2021-10-10T17:06:13.136,18513.81,0.00005,0.00005,SELL,1879355991392642180
2021-10-10T17:06:11.637,18513.79,0.00003,0.00003,SELL,1879355941095573572
2021-10-10T17:06:07.643,18513.80,0.00004,0.00004,SELL,1879355807075383044
2021-10-10T17:06:02.139,18513.81,0.00002,0.00002,SELL,1879355622396972676
2021-10-10T17:05:56.636,18513.80,0.00008,0.00008,SELL,1879355437725825732
2021-10-10T17:05:55.943,18560.81,0.00002,0.00002,BUY,1879355414480934596
2021-10-10T17:05:55.737,18560.82,0.00003,0.00003,BUY,1879355407562695236
2021-10-10T17:05:51.236,18560.83,0.00003,0.00003,BUY,1879355256538240580
2021-10-10T17:05:50.136,18513.81,0.00006,0.00006,SELL,1879355219621840964
2021-10-10T17:05:46.140,18513.81,0.00003,0.00003,SELL,1879355085538217764
2021-10-10T17:05:45.776,18513.81,0.00003,0.00003,SELL,1879355073336632516
2021-10-10T17:05:45.636,18513.81,0.00007,0.00007,SELL,1879355068641880516
2021-10-10T17:05:40.136,18513.79,0.00005,0.00005,SELL,1879354884088821444
2021-10-10T17:05:33.640,18513.80,0.00005,0.00005,SELL,1879354666118664964
2021-10-10T17:05:31.465,18513.80,0.00002,0.00002,SELL,1879354593125141700
2021-10-10T17:05:29.745,18560.88,0.00001,0.00001,BUY,1879354535440482372
2021-10-10T17:05:29.745,18560.88,0.00002,0.00002,BUY,1879354535440342276
2021-10-10T17:05:29.369,18560.88,0.00001,0.00001,BUY,1879354522821176132
2021-10-10T17:05:29.140,18513.79,0.00002,0.00002,SELL,1879354515109395492
2021-10-10T17:05:23.636,18513.83,0.00002,0.00002,SELL,1879354330455847940
2021-10-10T17:05:19.836,18513.81,0.00002,0.00002,SELL,1879354202942978948
2021-10-10T17:05:18.137,18513.78,0.00003,0.00003,SELL,1879354145939166564
2021-10-10T17:05:16.638,18560.14,0.00002,0.00002,BUY,1879354095634447812
2021-10-10T17:05:12.240,18560.14,0.00003,0.00003,BUY,1879353948043909412
2021-10-10T17:05:11.636,18513.80,0.00003,0.00003,SELL,1879353927799633860
2021-10-10T17:05:09.447,18560.14,0.00003,0.00003,BUY,1879353854337774052
2021-10-10T17:05:06.138,18513.80,0.00001,0.00001,SELL,1879353743317298916
2021-10-10T17:05:03.640,18513.80,0.00003,0.00003,SELL,1879353659500329956
2021-10-10T17:05:01.640,18513.80,0.00007,0.00007,SELL,1879353592385524228
2021-10-10T17:05:01.640,18513.80,0.00003,0.00003,SELL,1879353592385207812
2021-10-10T17:04:56.446,18560.17,0.00002,0.00002,BUY,1879353418084272388
2021-10-10T17:04:56.147,18513.80,0.00008,0.00008,SELL,1879353408071864964
2021-10-10T17:04:50.636,18513.80,0.00004,0.00004,SELL,1879353223145907652
2021-10-10T17:04:49.042,18560.19,0.00002,0.00002,BUY,1879353169651104356
2021-10-10T17:04:45.141,18513.79,0.00004,0.00004,SELL,1879353038778306372
2021-10-10T17:04:40.248,18558.75,0.00002,0.00002,BUY,1879352874577449636
2021-10-10T17:04:38.642,18513.80,0.00006,0.00006,SELL,1879352820677614084
2021-10-10T17:04:34.136,18513.81,0.00004,0.00004,SELL,1879352669481707812
2021-10-10T17:04:28.636,18513.80,0.00004,0.00004,SELL,1879352484954826148
2021-10-10T17:04:28.336,18513.80,0.00003,0.00003,SELL,1879352474891048036
2021-10-10T17:04:27.876,18558.75,0.00002,0.00002,BUY,1879352459449672036
2021-10-10T17:04:26.336,18513.80,0.00003,0.00003,SELL,1879352407766808260
2021-10-10T17:04:23.136,18513.79,0.00004,0.00004,SELL,1879352300400915524
2021-10-10T17:04:22.240,18513.80,0.00002,0.00002,SELL,1879352270335142884
2021-10-10T17:04:19.739,18558.77,0.00003,0.00003,BUY,1879352186396751972
2021-10-10T17:04:16.639,18513.80,0.00004,0.00004,SELL,1879352082406260548
2021-10-10T17:04:15.456,18558.77,0.00003,0.00003,BUY,1879352042690754500
2021-10-10T17:04:12.564,18558.78,0.00001,0.00001,BUY,1879351945649210372
2021-10-10T17:04:11.145,18513.80,0.00003,0.00003,SELL,1879351898030039748
2021-10-10T17:04:10.063,18558.77,0.00003,0.00003,BUY,1879351861755741508
2021-10-10T17:04:06.648,18513.80,0.00002,0.00002,SELL,1879351747144260100
2021-10-10T17:04:06.079,18558.77,0.00003,0.00003,BUY,1879351728044999556
2021-10-10T17:04:05.636,18513.80,0.00006,0.00006,SELL,1879351713188544132
2021-10-10T17:04:04.236,18513.80,0.00002,0.00002,SELL,1879351666207929412
2021-10-10T17:04:01.143,18513.78,0.00006,0.00006,SELL,1879351562437656804
2021-10-10T17:04:01.036,18558.79,0.00003,0.00003,BUY,1879351558842019940
2021-10-10T17:04:00.552,18558.79,0.00002,0.00002,BUY,1879351542608887556
2021-10-10T17:03:56.680,18558.79,0.00001,0.00001,BUY,1879351412665856740
2021-10-10T17:03:55.648,18513.80,0.00003,0.00003,SELL,1879351378062536388
2021-10-10T17:03:53.237,18513.80,0.00002,0.00002,SELL,1879351297168242884
2021-10-10T17:03:50.936,18556.48,0.00003,0.00003,BUY,1879351219941357956
2021-10-10T17:03:49.136,18513.80,0.00009,0.00009,SELL,1879351159549898628
2021-10-10T17:03:46.238,18513.80,0.00002,0.00002,SELL,1879351062308256612
2021-10-10T17:03:43.646,18513.80,0.00006,0.00006,SELL,1879350975342246564
2021-10-10T17:03:41.440,18556.49,0.00003,0.00003,BUY,1879350901328336228
2021-10-10T17:03:40.860,18513.79,0.00002,0.00002,SELL,1879350881862071556
2021-10-10T17:03:39.236,18513.79,0.00003,0.00003,SELL,1879350827349689188
2021-10-10T17:03:39.136,18513.79,0.00006,0.00006,SELL,1879350824012410756
2021-10-10T17:03:34.737,18513.80,0.00003,0.00003,SELL,1879350676403318756
2021-10-10T17:03:33.636,18513.80,0.00005,0.00005,SELL,1879350639459955748
2021-10-10T17:03:32.242,18556.50,0.00003,0.00003,BUY,1879350592664673156
2021-10-10T17:03:27.136,18513.82,0.00006,0.00006,SELL,1879350421359831812
2021-10-10T17:03:21.640,18513.82,0.00005,0.00005,SELL,1879350236920313796
2021-10-10T17:03:21.337,18556.53,0.00002,0.00002,BUY,1879350226755566340
2021-10-10T17:03:18.161,18513.82,0.00002,0.00002,SELL,1879350120181416676
2021-10-10T17:03:17.136,18513.80,0.00005,0.00005,SELL,1879350085821350308
2021-10-10T17:03:11.642,18513.80,0.00004,0.00004,SELL,1879349901473497444
2021-10-10T17:03:06.770,18556.57,0.00002,0.00002,BUY,1879349737991941924
2021-10-10T17:03:05.136,18513.80,0.00007,0.00007,SELL,1879349683168257764
2021-10-10T17:03:00.636,18513.80,0.00006,0.00006,SELL,1879349532154689348
2021-10-10T17:02:55.137,18513.82,0.00007,0.00007,SELL,1879349347630074596
2021-10-10T17:02:48.636,18513.81,0.00009,0.00009,SELL,1879349129497250628
2021-10-10T17:02:46.873,18556.60,0.00002,0.00002,BUY,1879349070346691428
2021-10-10T17:02:44.139,18513.80,0.00005,0.00005,SELL,1879348978599843812
2021-10-10T17:02:40.437,18513.79,0.00003,0.00003,SELL,1879348854391958852
2021-10-10T17:02:38.654,18513.79,0.00005,0.00005,SELL,1879348794567010276
2021-10-10T17:02:32.136,18513.79,0.00003,0.00003,SELL,1879348575862272868
2021-10-10T17:02:31.061,18513.79,0.00002,0.00002,SELL,1879348539775561444
2021-10-10T17:02:27.636,18513.79,0.00004,0.00004,SELL,1879348424849897444
2021-10-10T17:02:21.137,18513.82,0.00005,0.00005,SELL,1879348206791537604
2021-10-10T17:02:18.756,18513.82,0.00002,0.00002,SELL,1879348126893135972
2021-10-10T17:02:18.576,18556.64,0.00003,0.00003,BUY,1879348120865092772
2021-10-10T17:02:17.541,18513.82,0.00002,0.00002,SELL,1879348086132120324
2021-10-10T17:02:16.636,18513.82,0.00004,0.00004,SELL,1879348055768312324
2021-10-10T17:02:15.037,18513.81,0.00003,0.00003,SELL,1879348002102673348
2021-10-10T17:02:12.667,18513.82,0.00002,0.00002,SELL,1879347922581439428
2021-10-10T17:02:10.140,18513.78,0.00005,0.00005,SELL,1879347837792956644
2021-10-10T17:02:09.066,18556.68,0.00002,0.00002,BUY,1879347801740626500
2021-10-10T17:02:08.136,18556.68,0.00001,0.00001,BUY,1879347770554876996
2021-10-10T17:02:05.539,18556.68,0.00001,0.00001,BUY,1879347683423386756
2021-10-10T17:02:04.636,18513.79,0.00003,0.00003,SELL,1879347653115084388
2021-10-10T17:02:01.455,18556.69,0.00001,0.00001,BUY,1879347546360792388
2021-10-10T17:01:59.138,18513.79,0.00006,0.00006,SELL,1879347468620065252
2021-10-10T17:01:56.837,18513.78,0.00003,0.00003,SELL,1879347391418968292
