CandleStickEndTime,open,close,high,low,volume
2021-10-10T07:11,0.000024488,0.00002442,0.000024488,0.00002442,20.0
2021-10-10T07:12,0.00002448,0.000024469,0.00002448,0.000024439,14.0
2021-10-10T07:13,0.000024457,0.000024485,0.000024494,0.000024457,14.0
2021-10-10T07:14,0.000024449,0.00002444,0.000024479,0.00002444,13.0
2021-10-10T07:15,0.000024462,0.000024479,0.000024479,0.000024443,14.0
2021-10-10T07:16,0.000024441,0.000024478,0.00002448,0.000024441,16.0
2021-10-10T07:17,0.000024444,0.000024445,0.000024486,0.000024444,13.0
2021-10-10T07:18,0.000024476,0.00002444,0.000024477,0.000024438,29.0
2021-10-10T07:19,0.000024478,0.000024443,0.00002448,0.000024443,17.0
2021-10-10T07:20,0.000024449,0.000024461,0.0000245,0.000024449,22.0
2021-10-10T07:21,0.00002446,0.000024471,0.000024501,0.00002446,16.0
2021-10-10T07:22,0.000024487,0.000024462,0.00002449,0.000024452,15.0
2021-10-10T07:23,0.000024457,0.00002445,0.000024486,0.00002445,15.0
2021-10-10T07:24,0.000024491,0.000024457,0.000024491,0.000024457,9.0
2021-10-10T07:25,0.000024493,0.000024467,0.000024507,0.000024467,1300.0
2021-10-10T07:26,0.000024467,0.000024461,0.000024501,0.00002446,18.0
2021-10-10T07:27,0.000024457,0.000024474,0.000024501,0.000024457,18.0
2021-10-10T07:28,0.000024505,0.000024498,0.00002452,0.000024494,21.0
2021-10-10T07:29,0.000024521,0.00002454,0.00002454,0.000024483,18.0
2021-10-10T07:30,0.000024551,0.000024501,0.000024551,0.000024501,13.0
2021-10-10T07:31,0.000024522,0.00002452,0.000024522,0.00002452,3.0
2021-10-10T07:32,0.000024492,0.000024484,0.00002454,0.000024484,24.0
2021-10-10T07:33,0.000024525,0.000024495,0.000024534,0.000024495,18.0
2021-10-10T07:34,0.000024524,0.000024549,0.000024549,0.000024487,26.0
2021-10-10T07:35,0.000024537,0.000024509,0.000024537,0.000024494,25.0
2021-10-10T07:36,0.000024514,0.000024539,0.000024539,0.000024493,13.0
2021-10-10T07:37,0.000024541,0.000024481,0.00002455,0.000024481,29.0
2021-10-10T07:38,0.000024481,0.000024477,0.000024525,0.000024477,9.0
2021-10-10T07:39,0.000024483,0.000024493,0.000024527,0.000024483,32.0
2021-10-10T07:40,0.000024522,0.000024493,0.000024529,0.000024486,32.0
2021-10-10T07:41,0.000024487,0.000024531,0.000024535,0.000024485,12.0
2021-10-10T07:42,0.000024497,0.000024529,0.000024529,0.00002449,27.0
2021-10-10T07:43,0.000024503,0.000024538,0.00002454,0.000024503,17.0
2021-10-10T07:44,0.000024541,0.00002449,0.000024541,0.00002449,20.0
2021-10-10T07:45,0.00002453,0.000024522,0.000024549,0.000024512,30.0
2021-10-10T07:46,0.00002455,0.000024538,0.000024551,0.000024534,20.0
2021-10-10T07:47,0.000024566,0.000024574,0.00002458,0.000024566,10.0
2021-10-10T07:48,0.000024589,0.000024589,0.0000246,0.000024563,19.0
2021-10-10T07:49,0.00002459,0.000024599,0.000024601,0.00002457,16.0
2021-10-10T07:50,0.000024572,0.000024556,0.000024601,0.000024556,18.0
2021-10-10T07:51,0.000024593,0.000024561,0.000024594,0.000024561,4.0
2021-10-10T07:52,0.000024593,0.00002456,0.000024594,0.00002456,24.0
2021-10-10T07:53,0.00002456,0.000024547,0.000024577,0.000024541,74.0
2021-10-10T07:54,0.000024584,0.000024579,0.000024585,0.000024552,25.0
2021-10-10T07:55,0.000024532,0.00002454,0.000024575,0.000024532,24.0
2021-10-10T07:56,0.000024544,0.000024566,0.000024618,0.000024544,10.0
2021-10-10T07:57,0.000024612,0.000024616,0.000024616,0.00002458,12.0
2021-10-10T07:58,0.00002458,0.000024612,0.000024613,0.00002458,14.0
2021-10-10T07:59,0.000024605,0.000024587,0.000024605,0.000024559,14.0
2021-10-10T08:00,0.00002457,0.000024603,0.000024603,0.00002457,29.0
2021-10-10T08:01,0.00002455,0.000024539,0.000024583,0.000024539,16.0
2021-10-10T08:02,0.000024564,0.000024527,0.000024564,0.000024527,8.0
2021-10-10T08:03,0.000024559,0.000024516,0.000024565,0.000024516,15.0
2021-10-10T08:04,0.000024551,0.000024541,0.000024551,0.000024504,34.0
2021-10-10T08:05,0.000024503,0.00002449,0.00002454,0.000024483,42.0
2021-10-10T08:06,0.000024489,0.000024493,0.000024518,0.000024488,12.0
2021-10-10T08:07,0.000024528,0.000024541,0.000024541,0.000024491,6.0
2021-10-10T08:08,0.000024529,0.000024536,0.000024536,0.0000245,17.0
2021-10-10T08:09,0.000024501,0.00002449,0.000024535,0.000024481,35.0
2021-10-10T08:10,0.000024491,0.00002453,0.00002453,0.000024491,15.0
2021-10-10T08:11,0.000024492,0.000024502,0.000024538,0.000024492,31.0
2021-10-10T08:12,0.000024504,0.000024504,0.000024538,0.000024504,5.0
2021-10-10T08:13,0.000024564,0.000024555,0.000024564,0.000024521,46.0
2021-10-10T08:14,0.000024521,0.000024553,0.000024553,0.000024519,7.0
2021-10-10T08:15,0.000024519,0.000024524,0.000024557,0.000024519,11.0
2021-10-10T08:16,0.000024559,0.000024508,0.000024559,0.000024497,28.0
2021-10-10T08:17,0.0000245,0.000024521,0.000024525,0.00002449,18.0
2021-10-10T08:18,0.000024512,0.000024476,0.000024512,0.000024471,25.0
2021-10-10T08:19,0.000024511,0.000024496,0.000024513,0.00002447,30.0
2021-10-10T08:20,0.000024461,0.000024457,0.000024496,0.000024457,19.0
2021-10-10T08:21,0.0000245,0.000024455,0.0000245,0.00002445,23.0
2021-10-10T08:22,0.000024459,0.000024433,0.000024467,0.000024421,17.0
2021-10-10T08:23,0.000024479,0.000024443,0.000024479,0.000024443,5.0
2021-10-10T08:24,0.000024439,0.000024455,0.000024474,0.000024438,33.0
2021-10-10T08:25,0.000024488,0.00002446,0.000024488,0.000024455,23.0
2021-10-10T08:26,0.00002446,0.000024471,0.000024491,0.000024454,75.0
2021-10-10T08:27,0.000024461,0.000024499,0.000024499,0.000024459,19.0
2021-10-10T08:28,0.000024469,0.00002449,0.000024499,0.000024454,44.0
2021-10-10T08:29,0.00002449,0.000024461,0.000024496,0.000024459,14.0
2021-10-10T08:30,0.000024518,0.000024493,0.00002452,0.000024493,14.0
2021-10-10T08:31,0.000024501,0.000024502,0.000024521,0.000024495,31.0
2021-10-10T08:32,0.00002453,0.00002453,0.000024533,0.000024496,19.0
2021-10-10T08:33,0.000024505,0.000024506,0.000024536,0.000024505,11.0
2021-10-10T08:34,0.000024535,0.00002454,0.000024546,0.000024513,11.0
2021-10-10T08:35,0.000024511,0.000024528,0.000024561,0.000024511,23.0
2021-10-10T08:36,0.000024542,0.000024547,0.000024576,0.000024542,17.0
2021-10-10T08:37,0.000024544,0.000024546,0.000024575,0.000024544,12.0
2021-10-10T08:38,0.000024548,0.000024551,0.000024551,0.000024548,15.0
2021-10-10T08:39,0.00002456,0.000024566,0.000024599,0.00002456,8.0
2021-10-10T08:40,0.000024565,0.000024595,0.0000246,0.000024565,13.0
2021-10-10T08:41,0.000024594,0.000024575,0.000024599,0.000024546,37.0
2021-10-10T08:42,0.000024541,0.00002455,0.000024579,0.000024541,20.0
2021-10-10T08:43,0.000024585,0.000024544,0.000024587,0.000024544,11.0
2021-10-10T08:44,0.000024552,0.000024589,0.00002459,0.000024551,16.0
2021-10-10T08:45,0.000024591,0.000024545,0.000024595,0.000024545,30.0
