CandleStickEndTime,open,close,high,low,volume
2021-10-10T07:11,0.000026869,0.000026873,0.000026927,0.000026824,765367372
2021-10-10T07:12,0.000026867,0.000026831,0.000026917,0.000026786,280130401
2021-10-10T07:13,0.000026807,0.000026884,0.000026884,0.000026796,29996718
2021-10-10T07:14,0.000026878,0.000026807,0.000026902,0.000026748,29682763
2021-10-10T07:15,0.000026808,0.000026623,0.000026808,0.000026557,153306738
2021-10-10T07:16,0.000026615,0.000026604,0.000026616,0.000026412,895456558
2021-10-10T07:17,0.000026565,0.000026565,0.000026668,0.000026546,152097687
2021-10-10T07:18,0.000026564,0.000026588,0.0000266,0.000026488,151945236
2021-10-10T07:19,0.000026544,0.000026548,0.000026581,0.000026518,151140037
2021-10-10T07:20,0.000026528,0.000026468,0.000026528,0.000026424,60231921
2021-10-10T07:21,0.000026546,0.00002652,0.000026659,0.00002652,3.000693E+7
2021-10-10T07:22,0.00002655,0.000026631,0.000026704,0.00002652,743212055
2021-10-10T07:23,0.000026617,0.000026595,0.000026673,0.000026586,180049264
2021-10-10T07:24,0.000026525,0.000026568,0.000026568,0.000026449,868709.0
2021-10-10T07:25,0.000026568,0.000026602,0.000026677,0.000026568,667455264
2021-10-10T07:26,0.000026611,0.000026544,0.000026614,0.000026539,180664677
2021-10-10T07:27,0.000026502,0.000026645,0.000026645,0.000026502,448121221
2021-10-10T07:28,0.000026663,0.000026642,0.000026702,0.000026637,179329249
2021-10-10T07:29,0.000026659,0.000026638,0.000026673,0.000026609,682019.0
2021-10-10T07:30,0.000026638,0.000026794,0.000026794,0.000026638,581663725
2021-10-10T07:31,0.000026764,0.000026744,0.000026764,0.000026701,1.5015588E+8
2021-10-10T07:32,0.000026683,0.000026739,0.000026805,0.000026683,372310871
2021-10-10T07:33,0.000026723,0.00002682,0.000026886,0.000026723,58945002
2021-10-10T07:34,0.000026829,0.000026866,0.000026931,0.000026823,149884349
2021-10-10T07:35,0.000026827,0.000026975,0.000027,0.000026827,3.0140541E+8
2021-10-10T07:36,0.000026979,0.000026954,0.000027066,0.000026954,433581065
2021-10-10T07:37,0.000026983,0.000026979,0.000027052,0.000026894,852240268
2021-10-10T07:38,0.000026992,0.000027014,0.000027062,0.000026971,32235632
2021-10-10T07:39,0.000027026,0.000026998,0.000027052,0.000026997,1.8351083E+8
2021-10-10T07:40,0.000026999,0.000026884,0.000026999,0.00002688,627519071
2021-10-10T07:41,0.000026897,0.000026864,0.000026967,0.000026847,287210107
2021-10-10T07:42,0.000026892,0.000026821,0.000026892,0.000026793,1102407.0
2021-10-10T07:43,0.000026821,0.000026871,0.000026897,0.000026821,150074395
2021-10-10T07:44,0.000026883,0.00002684,0.000026919,0.000026789,298516846
2021-10-10T07:45,0.000026828,0.000026778,0.000026851,0.00002677,149785834
2021-10-10T07:46,0.000026801,0.000026894,0.000026894,0.000026742,286651.0
2021-10-10T07:47,0.000026899,0.000027112,0.000027157,0.000026899,878205366
2021-10-10T07:48,0.000027084,0.000026988,0.000027084,0.000026915,9.3543736E+8
2021-10-10T07:49,0.000026975,0.000027017,0.00002716,0.000026967,193777159
2021-10-10T07:50,0.000027019,0.000026937,0.00002703,0.000026931,286750872
2021-10-10T07:51,0.000026945,0.000026945,0.00002702,0.000026873,998579586
2021-10-10T07:52,0.000026925,0.00002695,0.000026965,0.000026865,1.5048106E+8
2021-10-10T07:53,0.00002694,0.000026965,0.000027017,0.000026903,1148294.0
2021-10-10T07:54,0.000026931,0.000026899,0.000026967,0.000026826,394331745
2021-10-10T07:55,0.000026853,0.000026804,0.000026907,0.0000268,149646665
2021-10-10T07:56,0.000026834,0.000026875,0.000026953,0.000026834,261768.0
2021-10-10T07:57,0.000026891,0.000026897,0.000026924,0.000026886,584675.0
2021-10-10T07:58,0.000026896,0.000026993,0.000027034,0.000026896,4.8296306E+8
2021-10-10T07:59,0.00002699,0.000026978,0.000027007,0.000026966,177033.0
2021-10-10T08:00,0.000026957,0.000026879,0.00002696,0.000026866,276748843
2021-10-10T08:01,0.000026872,0.000026856,0.000026874,0.000026833,287543161
2021-10-10T08:02,0.000026824,0.000026765,0.000026824,0.000026713,426657745
2021-10-10T08:03,0.000026764,0.000026821,0.000026886,0.000026764,288305411
2021-10-10T08:04,0.000026826,0.000026766,0.000026857,0.00002675,3425673.0
2021-10-10T08:05,0.000026736,0.000026732,0.000026751,0.000026575,604982876
2021-10-10T08:06,0.000026725,0.00002671,0.000026742,0.000026699,150456624
2021-10-10T08:07,0.000026737,0.000026768,0.000026798,0.000026737,627913269
2021-10-10T08:08,0.000026775,0.000026775,0.000026832,0.000026758,1056634.0
2021-10-10T08:09,0.000026758,0.000026759,0.000026782,0.000026758,914181.0
2021-10-10T08:10,0.000026782,0.000026858,0.000026884,0.000026763,149547571
2021-10-10T08:11,0.000026841,0.00002675,0.000026841,0.000026711,299334876
2021-10-10T08:12,0.000026762,0.000026674,0.000026777,0.000026667,927335866
2021-10-10T08:13,0.000026719,0.000026731,0.000026731,0.000026658,1274734.0
2021-10-10T08:14,0.000026711,0.000026635,0.000026723,0.000026635,326882725
2021-10-10T08:15,0.000026644,0.000026522,0.000026644,0.000026502,6.026537E+7
2021-10-10T08:16,0.000026524,0.000026599,0.000026641,0.000026508,151689088
2021-10-10T08:17,0.000026603,0.000026508,0.000026603,0.000026484,1.5126882E+8
2021-10-10T08:18,0.000026513,0.000026323,0.000026513,0.000026029,1706174182
2021-10-10T08:19,0.000026297,0.00002636,0.000026385,0.000026297,291865751
2021-10-10T08:20,0.000026323,0.000026324,0.000026368,0.000026288,153472387
2021-10-10T08:21,0.000026344,0.000026306,0.000026344,0.000026289,1414921.0
2021-10-10T08:22,0.000026293,0.000026291,0.000026321,0.000026236,706299581
2021-10-10T08:23,0.000026257,0.00002635,0.000026373,0.000026257,6.3859925E+8
2021-10-10T08:24,0.000026349,0.000026421,0.000026486,0.000026348,622070604
2021-10-10T08:25,0.000026425,0.000026414,0.000026437,0.000026362,152417272
2021-10-10T08:26,0.000026393,0.000026429,0.000026462,0.00002637,303651264
2021-10-10T08:27,0.000026467,0.000026425,0.000026472,0.000026425,885813.0
2021-10-10T08:28,0.000026424,0.000026422,0.000026456,0.000026394,424429.0
2021-10-10T08:29,0.000026422,0.000026346,0.000026422,0.000026314,464754.0
2021-10-10T08:30,0.000026331,0.000026249,0.000026339,0.000026243,153329366
2021-10-10T08:31,0.000026218,0.000026288,0.000026323,0.000026214,140404861
2021-10-10T08:32,0.000026257,0.000026217,0.000026257,0.000026196,293249778
2021-10-10T08:33,0.000026216,0.000026072,0.000026216,0.000026072,210042387
2021-10-10T08:34,0.000026105,0.000026141,0.000026244,0.000026105,1203359.0
2021-10-10T08:35,0.000026148,0.000026045,0.000026158,0.000026022,814848.0
2021-10-10T08:36,0.000026037,0.000026136,0.000026153,0.000026014,43517576
2021-10-10T08:37,0.000026143,0.000026092,0.000026143,0.000026074,155105774
2021-10-10T08:38,0.000026067,0.000026169,0.00002621,0.000026067,740227865
2021-10-10T08:39,0.000026129,0.000026207,0.00002622,0.000026129,555453564
2021-10-10T08:40,0.000026188,0.000026191,0.000026205,0.00002616,409980.0
2021-10-10T08:41,0.000026195,0.000026129,0.000026195,0.000026126,245383036
2021-10-10T08:42,0.000026131,0.00002619,0.000026197,0.000026131,395422.0
2021-10-10T08:43,0.00002616,0.00002621,0.000026216,0.00002616,154027764
2021-10-10T08:44,0.00002622,0.00002631,0.000026362,0.000026216,308253208
2021-10-10T08:45,0.000026305,0.000026407,0.000026427,0.000026302,1006661.0
2021-10-10T08:46,0.000026381,0.000026235,0.000026408,0.00002621,305713836
2021-10-10T08:47,0.00002623,0.000026135,0.00002623,0.000026112,293350649
2021-10-10T08:48,0.000026153,0.000026083,0.000026172,0.00002604,307487757
2021-10-10T08:49,0.000026105,0.000026048,0.000026121,0.000026027,250068293
2021-10-10T08:50,0.000026063,0.000026092,0.000026109,0.000026043,154395454
2021-10-10T08:51,0.00002605,0.000026005,0.00002605,0.000025886,156296254
2021-10-10T08:52,0.000025984,0.000025928,0.000025984,0.000025895,1187435.0
2021-10-10T08:53,0.000025944,0.000025953,0.000026,0.000025927,359352613
2021-10-10T08:54,0.000025902,0.000026008,0.000026008,0.000025902,1155977.0
